CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14297,18,4,1305.33,2,Needs Attention
14298,8,44,51527.3,1,VIP
14299,8,9,3965.62,1,VIP
14300,19,1,43.2,0,Promising
14301,117,1,640.14,3,Hibernating
14304,223,1,383.45,3,Hibernating
14305,71,3,1858.96,2,Needs Attention
14306,51,2,2093.32,2,Needs Attention
14307,89,6,2995.72,2,Needs Attention
14309,8,9,2352.53,1,VIP
14311,243,1,310.26,3,Hibernating
14312,47,6,1611.59,2,Needs Attention
14314,107,1,120.0,3,Hibernating
14315,45,6,2481.13,2,Needs Attention
14317,65,1,508.58000000000004,3,Hibernating
14320,207,2,477.79,3,Hibernating
14321,11,5,1530.75,2,Needs Attention
14323,115,2,605.0600000000001,3,Hibernating
14326,242,1,183.85,3,Hibernating
14327,163,1,311.65,3,Hibernating
14329,17,7,5014.84,1,VIP
14331,124,2,462.65999999999997,3,Hibernating
14332,23,3,866.31,0,Promising
14333,68,1,415.2,3,Hibernating
14334,17,8,2552.21,1,VIP
14335,16,2,468.26,0,Promising
14336,17,4,1614.91,2,Needs Attention
14338,161,2,588.22,3,Hibernating
14339,243,1,309.52,3,Hibernating
14340,219,1,134.7,3,Hibernating
14341,45,8,2182.28,2,Needs Attention
14342,21,4,668.5600000000001,0,Promising
14344,127,8,889.9300000000001,2,Needs Attention
14345,39,1,108.97999999999999,3,Hibernating
14346,121,2,1021.58,2,Needs Attention
14348,260,1,409.57,3,Hibernating
14349,10,1,133.5,0,Promising
14350,274,1,282.93,3,Hibernating
14351,165,1,51.0,3,Hibernating
14352,157,4,1078.96,2,Needs Attention
14353,215,1,90.6,3,Hibernating
14354,6,2,163.62,0,Promising
14355,366,1,174.4,3,Hibernating
14356,80,2,701.23,2,Needs Attention
14357,43,1,225.77,3,Hibernating
14359,19,3,912.18,0,Promising
14360,32,4,2128.23,2,Needs Attention
14362,22,1,161.2,0,Promising
14364,109,8,3717.35,2,Needs Attention
14367,8,16,9261.52,1,VIP
14368,320,1,155.0,3,Hibernating
14371,295,1,100.5,3,Hibernating
14373,358,1,76.55,3,Hibernating
14375,185,1,257.68,3,Hibernating
14377,191,2,617.05,3,Hibernating
14379,44,2,348.1,0,Promising
14381,52,1,202.68,3,Hibernating
14382,26,1,626.0699999999999,0,Promising
14383,38,3,1247.69,2,Needs Attention
14385,9,3,202.11,0,Promising
14386,297,1,142.4,3,Hibernating
14387,33,3,1770.56,2,Needs Attention
14388,10,8,3212.84,1,VIP
14389,65,2,1043.46,2,Needs Attention
14390,10,9,4652.82,1,VIP
14393,218,1,67.95,3,Hibernating
14395,2,9,3507.71,1,VIP
14396,65,2,487.99,3,Hibernating
14397,3,19,2612.96,1,VIP
14400,149,1,574.7,3,Hibernating
14401,4,13,4051.48,1,VIP
14403,130,4,1475.81,2,Needs Attention
14404,34,6,1474.32,2,Needs Attention
14406,119,1,156.75,3,Hibernating
14407,107,6,2157.73,2,Needs Attention
14408,11,7,2606.53,1,VIP
14409,71,6,2059.4500000000003,2,Needs Attention
14410,92,9,1105.07,2,Needs Attention
14411,311,1,1063.0,3,Hibernating
14412,43,2,770.03,2,Needs Attention
14413,362,1,122.7,3,Hibernating
14414,92,7,1496.98,2,Needs Attention
14415,1,13,5900.28,1,VIP
14416,22,2,490.22,0,Promising
14418,4,3,1937.25,0,Promising
14419,11,6,1058.06,2,Needs Attention
14420,99,1,387.52,3,Hibernating
14421,57,2,813.11,2,Needs Attention
14422,1,6,4263.64,1,VIP
14423,218,1,265.2,3,Hibernating
14424,18,1,322.08,0,Promising
14426,24,10,4481.67,1,VIP
14427,50,2,363.34000000000003,0,Promising
14428,7,5,1244.83,0,Promising
14431,303,1,470.36,3,Hibernating
14432,10,6,2255.51,1,VIP
14434,22,6,1372.8,2,Needs Attention
14436,99,1,89.06,3,Hibernating
14437,366,1,63.0,3,Hibernating
14438,306,1,131.9,3,Hibernating
14439,320,1,2661.24,2,Needs Attention
14440,8,5,2357.6800000000003,1,VIP
14441,1,4,1712.89,1,VIP
14442,205,2,1589.82,2,Needs Attention
14443,54,4,1420.2,2,Needs Attention
14446,1,4,1039.58,0,Promising
14447,19,5,1163.23,2,Needs Attention
14448,9,2,375.35,0,Promising
14449,19,4,907.1,2,Needs Attention
14450,181,3,483.25,3,Hibernating
14451,60,2,662.59,2,Needs Attention
14452,11,2,264.44,0,Promising
14453,190,1,119.93,3,Hibernating
14456,5,9,3062.4,1,VIP
14457,311,1,113.64,3,Hibernating
14459,155,1,1837.92,2,Needs Attention
14460,110,3,434.34,3,Hibernating
14461,148,3,2103.06,2,Needs Attention
14462,66,11,2004.02,2,Needs Attention
14463,98,3,529.62,2,Needs Attention
14465,247,3,1058.6200000000001,2,Needs Attention
14466,29,7,2272.4,2,Needs Attention
14467,18,4,598.76,0,Promising
14470,12,2,461.19,0,Promising
14472,104,8,1936.84,2,Needs Attention
14473,74,2,234.34000000000003,3,Hibernating
14474,46,1,547.66,0,Promising
14475,72,3,925.85,2,Needs Attention
14476,257,1,215.7,3,Hibernating
14477,20,4,1309.6,2,Needs Attention
14479,254,2,316.25,3,Hibernating
14480,11,1,279.05,0,Promising
14481,165,2,636.51,3,Hibernating
14482,18,6,2068.15,2,Needs Attention
14483,282,1,137.1,3,Hibernating
14484,50,1,321.92,3,Hibernating
14485,39,1,165.75,3,Hibernating
14487,27,6,1196.33,2,Needs Attention
14488,68,1,1064.28,3,Hibernating
14489,207,1,463.38,3,Hibernating
14491,175,2,340.93,3,Hibernating
14493,7,5,2383.2400000000002,1,VIP
14494,26,1,139.56,0,Promising
14495,51,2,123.8,3,Hibernating
14496,312,2,538.8100000000001,3,Hibernating
14497,309,1,475.37,3,Hibernating
14498,43,5,1957.32,2,Needs Attention
14499,26,3,815.32,2,Needs Attention
14500,88,3,356.85,3,Hibernating
14501,184,2,251.21,3,Hibernating
14502,20,11,2470.67,1,VIP
14503,3,6,3543.26,1,VIP
14504,47,4,673.26,2,Needs Attention
14505,17,8,5905.64,1,VIP
14506,17,5,2012.17,2,Needs Attention
14507,24,6,1383.18,2,Needs Attention
14508,22,2,276.42,0,Promising
14511,11,5,1314.81,2,Needs Attention
14512,188,2,275.28,3,Hibernating
14513,101,3,455.59000000000003,3,Hibernating
14514,61,3,1055.35,2,Needs Attention
14515,18,6,2102.09,2,Needs Attention
14517,33,2,330.45,0,Promising
14518,64,1,174.37,3,Hibernating
14520,2,2,270.6,0,Promising
14522,24,4,974.54,2,Needs Attention
14523,108,1,241.09,3,Hibernating
14524,32,9,1867.68,2,Needs Attention
14525,20,9,4332.2,1,VIP
14527,3,55,8508.82,1,VIP
14528,37,1,364.21999999999997,0,Promising
14529,60,3,620.04,2,Needs Attention
14530,26,6,2925.91,2,Needs Attention
14532,236,4,932.85,2,Needs Attention
14533,25,7,1949.72,2,Needs Attention
14534,3,18,4447.05,1,VIP
14535,60,3,2864.19,2,Needs Attention
14536,260,1,171.8,3,Hibernating
14537,58,1,355.56,3,Hibernating
14538,65,2,388.25,3,Hibernating
14539,16,2,537.48,0,Promising
14540,10,3,996.26,0,Promising
14541,59,8,1461.65,2,Needs Attention
14542,186,1,103.25,3,Hibernating
14543,29,16,3630.33,1,VIP
14544,24,2,2024.45,2,Needs Attention
14546,5,5,2578.09,1,VIP
14547,4,8,4007.54,1,VIP
14548,151,2,652.8,3,Hibernating
14549,311,1,289.24,3,Hibernating
14550,11,2,765.62,0,Promising
14551,18,2,186.23,0,Promising
14552,152,1,165.07,3,Hibernating
14553,19,5,859.27,2,Needs Attention
14554,10,4,2381.04,2,Needs Attention
14555,57,2,324.14,3,Hibernating
14557,85,1,788.38,3,Hibernating
14560,7,22,2237.77,1,VIP
14561,76,3,1080.76,2,Needs Attention
14562,4,18,5074.77,1,VIP
14565,96,4,3099.12,2,Needs Attention
14566,111,1,1432.0,3,Hibernating
14567,57,2,1530.3600000000001,2,Needs Attention
14569,1,1,227.39,0,Promising
14570,281,2,218.06,3,Hibernating
14572,3,7,2832.84,1,VIP
14573,180,9,1653.42,2,Needs Attention
14576,372,1,35.400000000000006,3,Hibernating
14577,13,4,859.71,0,Promising
14578,3,1,168.63,0,Promising
14581,17,1,138.6,0,Promising
14582,41,1,114.11,3,Hibernating
14583,6,5,1052.55,0,Promising
14584,169,4,1042.26,2,Needs Attention
14585,50,1,157.05,3,Hibernating
14586,277,1,237.36,3,Hibernating
14587,19,9,1601.14,1,VIP
14589,372,1,39.75,3,Hibernating
14591,15,4,1447.14,2,Needs Attention
14592,35,3,570.46,0,Promising
14593,22,3,617.99,0,Promising
14594,7,2,379.83,0,Promising
14595,20,6,1740.6,2,Needs Attention
14597,11,2,883.15,0,Promising
14598,44,1,221.97,3,Hibernating
14600,306,1,393.33000000000004,3,Hibernating
14601,11,1,213.96,0,Promising
14603,275,1,660.0,3,Hibernating
14606,1,93,12156.65,1,VIP
14607,16,14,16569.5,1,VIP
14608,4,4,1785.15,1,VIP
14609,72,4,601.56,2,Needs Attention
14616,243,3,406.08000000000004,3,Hibernating
14618,9,3,553.44,0,Promising
14619,246,1,394.44,3,Hibernating
14620,206,2,412.78000000000003,3,Hibernating
14621,1,5,1788.3600000000001,1,VIP
14622,185,1,320.58000000000004,3,Hibernating
14623,32,5,889.25,2,Needs Attention
14624,57,2,225.85,3,Hibernating
14625,196,2,899.63,3,Hibernating
14626,24,4,2791.27,2,Needs Attention
14628,91,2,671.96,3,Hibernating
14629,4,2,959.01,0,Promising
14631,51,3,1006.98,2,Needs Attention
14632,263,1,114.56,3,Hibernating
14633,266,1,344.90000000000003,3,Hibernating
14636,36,2,609.85,0,Promising
14638,51,1,443.6,3,Hibernating
14639,52,6,2984.49,2,Needs Attention
14640,24,6,2125.08,2,Needs Attention
14641,22,1,110.46,0,Promising
14642,59,1,96.12,3,Hibernating
14643,170,2,693.8100000000001,3,Hibernating
14644,68,2,830.76,2,Needs Attention
14645,157,2,597.09,3,Hibernating
14646,2,73,280206.02,1,VIP
14647,201,1,243.22,3,Hibernating
14649,5,4,1417.29,0,Promising
14651,67,2,654.6,2,Needs Attention
14652,77,1,114.18,3,Hibernating
14653,1,7,1947.55,1,VIP
14655,8,4,1932.23,2,Needs Attention
14656,169,2,291.05,3,Hibernating
14657,18,4,848.22,2,Needs Attention
14658,5,2,247.15,0,Promising
14659,9,9,2529.93,1,VIP
14660,87,2,285.74,3,Hibernating
14661,27,1,107.95,0,Promising
14662,29,4,771.17,2,Needs Attention
14664,20,2,637.89,0,Promising
14665,61,5,1835.7,2,Needs Attention
14666,24,1,195.25,0,Promising
14667,11,25,9241.2,1,VIP
14669,242,3,1269.99,2,Needs Attention
14670,280,2,411.53,3,Hibernating
14672,235,2,765.55,3,Hibernating
14673,3,5,1736.4,1,VIP
14675,16,1,604.75,0,Promising
14676,31,6,2548.2400000000002,2,Needs Attention
14680,25,16,28754.11,1,VIP
14681,71,3,498.95,2,Needs Attention
14682,188,2,52.0,3,Hibernating
14684,26,5,1236.28,2,Needs Attention
14687,107,1,628.38,3,Hibernating
14688,8,21,5630.87,1,VIP
14689,209,1,112.8,3,Hibernating
14690,44,2,371.7,0,Promising
14691,31,5,2114.33,2,Needs Attention
14692,137,4,591.55,2,Needs Attention
14693,265,1,172.9,3,Hibernating
14696,4,7,2078.95,1,VIP
14697,218,2,188.60999999999999,3,Hibernating
14698,2,5,1250.76,1,VIP
14699,214,1,109.13000000000001,3,Hibernating
14700,32,3,2235.3,2,Needs Attention
14701,11,9,2549.37,1,VIP
14702,1,17,3292.14,1,VIP
14703,15,1,318.17,0,Promising
14704,11,9,1546.91,1,VIP
14705,199,1,179.0,3,Hibernating
14708,3,3,1126.37,0,Promising
14709,15,13,4921.04,1,VIP
14710,14,4,606.13,0,Promising
14711,10,11,2868.8,1,VIP
14712,29,3,917.07,2,Needs Attention
14713,9,11,2666.36,1,VIP
14714,24,1,160.19,0,Promising
14715,25,4,867.38,2,Needs Attention
14716,43,2,329.68,0,Promising
14719,2,5,1602.13,1,VIP
14720,6,3,663.81,0,Promising
14722,147,1,187.92000000000002,3,Hibernating
14723,10,6,1158.3,1,VIP
14725,25,1,718.08,0,Promising
14727,274,1,268.58,3,Hibernating
14729,374,1,313.49,3,Hibernating
14730,1,8,2005.06,1,VIP
14731,47,3,380.02,0,Promising
14732,8,8,2702.4900000000002,1,VIP
14733,16,12,9585.91,1,VIP
14735,4,32,6065.69,1,VIP
14737,4,3,1164.55,0,Promising
14738,43,7,1314.45,2,Needs Attention
14739,4,7,3902.28,1,VIP
14740,197,3,1448.21,2,Needs Attention
14741,12,6,1400.34,1,VIP
14744,16,7,1099.98,2,Needs Attention
14745,113,5,1220.26,2,Needs Attention
14747,249,1,328.2,3,Hibernating
14748,29,5,1415.75,2,Needs Attention
14752,44,1,389.64,3,Hibernating
14753,87,1,563.15,3,Hibernating
14754,45,2,638.05,0,Promising
14755,10,11,5010.28,1,VIP
14756,15,1,738.96,0,Promising
14757,75,1,420.5,3,Hibernating
14758,145,4,1484.06,2,Needs Attention
14759,5,3,1625.97,0,Promising
14760,297,1,89.2,3,Hibernating
14761,59,2,255.9,3,Hibernating
14762,264,1,300.52,3,Hibernating
14764,47,1,278.3,3,Hibernating
14765,29,3,254.11,0,Promising
14766,8,6,2473.37,1,VIP
14768,17,2,192.60000000000002,0,Promising
14769,3,8,10674.75,1,VIP
14770,232,2,876.42,3,Hibernating
14772,112,1,139.26,3,Hibernating
14775,58,3,1011.9,2,Needs Attention
14776,51,11,2538.3,1,VIP
14778,127,2,730.86,3,Hibernating
14779,281,3,386.15,3,Hibernating
14780,55,2,447.68,3,Hibernating
14782,320,1,200.10000000000002,3,Hibernating
14784,26,2,289.99,0,Promising
14785,10,2,77.4,0,Promising
14788,7,2,679.4399999999999,0,Promising
14789,29,1,197.64,0,Promising
14790,17,4,745.06,0,Promising
14792,64,1,6.2,3,Hibernating
14793,21,1,228.99,0,Promising
14794,3,7,1319.91,1,VIP
14795,166,1,131.45000000000002,3,Hibernating
14796,1,17,8022.49,1,VIP
14798,53,3,173.74,3,Hibernating
14799,51,1,157.7,3,Hibernating
14800,48,12,4339.74,1,VIP
14801,61,1,193.14,3,Hibernating
14803,162,3,845.55,2,Needs Attention
14804,9,1,353.27,0,Promising
14805,15,4,554.65,0,Promising
14806,75,1,193.39000000000001,3,Hibernating
14808,40,8,2741.17,2,Needs Attention
14810,41,11,2087.88,1,VIP
14813,370,2,155.43,3,Hibernating
14815,37,2,778.5,0,Promising
14816,197,1,271.85,3,Hibernating
14817,200,2,1110.34,2,Needs Attention
14818,74,3,657.8,2,Needs Attention
14819,64,2,272.07,3,Hibernating
14820,21,4,507.29,0,Promising
14821,367,1,48.800000000000004,3,Hibernating
14823,180,3,321.43,3,Hibernating
14824,10,4,1127.71,0,Promising
14825,4,12,2226.91,1,VIP
14828,197,3,2139.76,2,Needs Attention
14829,29,4,697.55,2,Needs Attention
14830,53,1,197.13,3,Hibernating
14834,18,6,1720.3,2,Needs Attention
14836,10,3,102.44999999999999,0,Promising
14837,90,4,1649.5,2,Needs Attention
14840,268,1,62.85,3,Hibernating
14841,53,6,3295.76,2,Needs Attention
14842,44,4,2824.69,2,Needs Attention
14844,64,4,3189.81,2,Needs Attention
14847,149,1,309.4,3,Hibernating
14849,22,25,7930.54,1,VIP
14850,312,1,325.75,3,Hibernating
14851,23,2,511.35,0,Promising
14852,58,6,2836.69,2,Needs Attention
14853,24,2,475.8,0,Promising
14854,78,7,2759.83,2,Needs Attention
14855,119,2,645.65,3,Hibernating
14856,36,3,1311.3799999999999,2,Needs Attention
14857,60,2,1173.12,2,Needs Attention
14859,13,4,1353.74,2,Needs Attention
14860,19,1,170.32,0,Promising
14861,52,1,125.79,3,Hibernating
14862,26,2,841.1999999999999,0,Promising
14863,29,1,266.76,0,Promising
14865,7,2,52.2,0,Promising
14866,11,12,14389.9,1,VIP
14867,186,3,710.28,2,Needs Attention
14868,3,8,2953.59,1,VIP
14869,9,2,725.7,0,Promising
14870,262,1,327.25,3,Hibernating
14871,3,4,522.38,0,Promising
14873,210,1,519.68,3,Hibernating
14875,108,2,1465.3200000000002,2,Needs Attention
14878,13,9,1485.54,1,VIP
14880,77,3,706.19,2,Needs Attention
14881,20,1,255.4,0,Promising
14882,27,2,589.7,0,Promising
14883,19,6,761.59,2,Needs Attention
14885,132,1,765.3199999999999,3,Hibernating
14886,253,1,364.8,3,Hibernating
14887,79,1,1862.0,2,Needs Attention
14888,207,1,369.2,3,Hibernating
14889,336,1,135.9,3,Hibernating
14890,254,1,125.65,3,Hibernating
14891,148,2,554.38,3,Hibernating
14893,10,2,1237.8500000000001,0,Promising
14894,85,1,655.75,3,Hibernating
14895,8,20,11138.710000000001,1,VIP
14896,205,2,468.77000000000004,3,Hibernating
14897,8,4,1366.38,0,Promising
14898,23,6,1303.52,2,Needs Attention
14901,11,9,1421.29,1,VIP
14902,26,1,332.66,0,Promising
14903,21,5,2810.63,2,Needs Attention
14904,2,2,1025.44,0,Promising
14905,158,2,616.15,3,Hibernating
14907,3,7,3501.1,1,VIP
14908,74,1,277.8,3,Hibernating
14910,3,4,434.35,0,Promising
14911,1,201,143825.06,1,VIP
14912,17,2,867.85,0,Promising
14913,36,4,1227.43,2,Needs Attention
14915,91,2,307.48,3,Hibernating
14916,71,4,1268.98,2,Needs Attention
14918,116,2,1610.15,2,Needs Attention
14920,213,2,977.77,3,Hibernating
14921,30,2,1316.07,2,Needs Attention
14923,51,1,749.1,3,Hibernating
14924,246,1,310.05,3,Hibernating
14929,32,1,223.88,0,Promising
14930,109,3,2372.86,2,Needs Attention
14931,5,5,1257.68,1,VIP
14932,366,1,363.53,3,Hibernating
14934,82,2,1890.94,2,Needs Attention
14935,297,1,1784.71,3,Hibernating
14936,34,8,8137.02,1,VIP
14937,57,3,1621.88,2,Needs Attention
14944,30,12,5900.25,1,VIP
14946,14,1,100.9,0,Promising
14947,72,2,290.82,3,Hibernating
14948,23,6,1101.97,2,Needs Attention
14950,19,1,371.2,0,Promising
14951,79,1,311.69,3,Hibernating
14952,60,11,8099.49,1,VIP
14953,25,1,289.82,0,Promising
14954,12,1,336.17,0,Promising
14957,253,1,58.49,3,Hibernating
14958,147,3,499.68,3,Hibernating
14959,64,4,695.42,2,Needs Attention
14960,8,2,221.27,0,Promising
14961,11,9,7044.68,1,VIP
14962,271,1,126.7,3,Hibernating
14963,10,5,1487.8,2,Needs Attention
14964,247,1,206.21,3,Hibernating
14965,96,2,599.0,3,Hibernating
14966,15,1,191.32,0,Promising
14967,50,1,463.8,3,Hibernating
14968,30,1,147.59,0,Promising
14970,68,4,1592.06,2,Needs Attention
14971,35,3,1116.57,2,Needs Attention
14972,128,1,114.77,3,Hibernating
14973,107,3,1314.45,2,Needs Attention
14974,37,1,114.39,3,Hibernating
14975,57,1,279.94,3,Hibernating
14976,57,7,790.86,2,Needs Attention
14978,72,5,1931.42,2,Needs Attention
14981,246,1,102.12,3,Hibernating
14984,19,2,213.27,0,Promising
14985,198,2,296.75,3,Hibernating
14987,16,2,326.4,0,Promising
14988,212,1,334.54,3,Hibernating
14995,39,2,233.23000000000002,0,Promising
14997,46,3,546.1999999999999,2,Needs Attention
14998,170,2,429.87,3,Hibernating
15000,48,1,490.52,3,Hibernating
15002,116,4,1641.76,2,Needs Attention
15004,147,1,1246.32,3,Hibernating
15005,16,28,6316.57,1,VIP
15006,51,1,502.09,3,Hibernating
15007,159,1,156.91,3,Hibernating
15009,12,3,1261.78,0,Promising
15010,36,1,308.94,0,Promising
15012,54,2,423.04,3,Hibernating
15014,43,2,260.17,0,Promising
15016,173,1,170.04,3,Hibernating
15017,34,1,125.58,3,Hibernating
15018,39,3,496.21000000000004,0,Promising
15019,267,1,266.0,3,Hibernating
15021,9,9,1914.82,1,VIP
15022,12,4,905.04,0,Promising
15023,3,11,6802.76,1,VIP
15024,10,10,1661.33,1,VIP
15025,33,1,377.01,0,Promising
15026,80,3,469.0,2,Needs Attention
15027,31,4,1066.1499999999999,2,Needs Attention
15028,8,4,627.13,0,Promising
15030,72,2,518.28,3,Hibernating
15031,4,4,668.14,0,Promising
15032,256,3,4959.1,2,Needs Attention
15033,5,10,2586.67,1,VIP
15034,16,8,4308.61,1,VIP
15035,90,1,252.73000000000002,3,Hibernating
15036,72,3,465.55,2,Needs Attention
15038,59,6,705.49,2,Needs Attention
15039,10,47,19914.44,1,VIP
15041,170,1,180.35,3,Hibernating
15042,199,1,135.93,3,Hibernating
15043,31,1,537.0,0,Promising
15044,19,17,7700.2300000000005,1,VIP
15045,152,2,735.66,3,Hibernating
15046,9,15,5213.7699999999995,1,VIP
15047,270,1,343.62,3,Hibernating
15048,65,4,384.05,2,Needs Attention
15049,274,1,121.17000000000002,3,Hibernating
15050,25,3,1782.09,2,Needs Attention
15051,23,3,1391.61,2,Needs Attention
15052,319,1,215.78,3,Hibernating
15053,5,3,697.79,0,Promising
15054,12,2,302.1,0,Promising
15057,275,2,1489.5,2,Needs Attention
15058,25,11,2124.9900000000002,1,VIP
15059,41,9,1337.72,2,Needs Attention
15060,8,4,303.09,0,Promising
15061,4,48,54534.14,1,VIP
15062,71,4,987.86,2,Needs Attention
15063,213,1,370.79999999999995,3,Hibernating
15065,38,4,3158.13,2,Needs Attention
15066,53,1,893.59,3,Hibernating
15067,78,3,1744.76,2,Needs Attention
15068,46,2,553.36,0,Promising
15069,179,1,1109.53,3,Hibernating
15070,373,1,106.2,3,Hibernating
15071,94,2,982.07,2,Needs Attention
15073,10,3,1043.41,0,Promising
15074,105,1,748.87,3,Hibernating
15075,78,1,773.03,3,Hibernating
15076,173,1,880.85,3,Hibernating
15078,7,32,9743.11,1,VIP
15079,213,4,895.61,2,Needs Attention
15081,22,5,504.8,0,Promising
15083,257,1,88.2,3,Hibernating
15087,282,1,306.94,3,Hibernating
15088,21,2,1160.07,0,Promising
15089,10,6,2420.84,1,VIP
15090,308,1,381.32,3,Hibernating
15091,68,1,480.71,3,Hibernating
15092,215,2,457.81,3,Hibernating
15093,18,6,4597.02,1,VIP
15095,104,4,1370.6,2,Needs Attention
15096,43,1,219.39000000000001,3,Hibernating
15097,4,1,248.08,0,Promising
15098,182,3,39916.5,2,Needs Attention
15099,84,1,410.48,3,Hibernating
15100,334,3,876.0,3,Hibernating
15101,9,2,317.53,0,Promising
15103,31,2,703.36,0,Promising
15104,197,2,1027.44,3,Hibernating
15105,18,7,2298.93,1,VIP
15106,18,5,1422.52,2,Needs Attention
15107,311,6,319.5,3,Hibernating
15108,142,4,1300.25,2,Needs Attention
15109,246,1,484.95,3,Hibernating
15110,24,4,996.1,2,Needs Attention
15111,29,3,1567.48,2,Needs Attention
15113,10,3,3609.33,2,Needs Attention
15114,30,10,2760.56,1,VIP
15115,18,1,340.11,0,Promising
15116,18,4,1352.75,2,Needs Attention
15117,15,5,1551.78,2,Needs Attention
15118,134,1,244.8,3,Hibernating
15119,246,1,266.4,3,Hibernating
15120,134,1,358.82,3,Hibernating
15121,50,2,457.72,0,Promising
15122,114,3,1633.78,2,Needs Attention
15123,7,2,2199.31,0,Promising
15124,23,2,184.19,0,Promising
15125,25,15,11528.48,1,VIP
15127,66,1,406.53,3,Hibernating
15128,60,4,1471.0,2,Needs Attention
15129,50,11,3447.4,1,VIP
15130,170,1,330.11,3,Hibernating
15132,18,5,977.9300000000001,2,Needs Attention
15133,128,3,982.42,2,Needs Attention
15134,15,8,1387.99,1,VIP
15135,239,1,139.05,3,Hibernating
15136,3,4,1286.7,0,Promising
15139,240,2,178.96,3,Hibernating
15140,52,7,2354.25,2,Needs Attention
15142,46,1,498.74,3,Hibernating
15143,226,1,259.45,3,Hibernating
15144,8,17,6580.44,1,VIP
15145,4,4,1194.73,0,Promising
15146,165,2,1327.16,2,Needs Attention
15147,240,1,623.5,3,Hibernating
15148,11,1,301.29,0,Promising
15149,134,1,520.8000000000001,3,Hibernating
15150,17,10,5314.47,1,VIP
15152,10,13,4745.69,1,VIP
15153,31,1,329.25,0,Promising
15154,75,1,296.42,3,Hibernating
15156,1,3,961.49,0,Promising
15157,4,3,1936.07,0,Promising
15158,45,1,401.40000000000003,3,Hibernating
15159,2,30,18641.010000000002,1,VIP
15160,357,1,158.16,3,Hibernating
15163,18,2,304.47,0,Promising
15164,69,3,843.05,2,Needs Attention
15165,373,1,487.75,3,Hibernating
15167,321,1,163.0,3,Hibernating
15168,26,1,106.56,0,Promising
15171,331,1,1289.5,3,Hibernating
15172,9,5,1624.05,1,VIP
15174,323,1,135.75,3,Hibernating
15175,72,1,224.14,3,Hibernating
15178,260,1,40.5,3,Hibernating
15179,18,5,2206.95,2,Needs Attention
15180,367,1,87.5,3,Hibernating
15181,66,3,689.4799999999999,2,Needs Attention
15182,154,2,622.85,3,Hibernating
15184,29,2,406.76,0,Promising
15185,70,1,310.62,3,Hibernating
15186,14,2,411.41,0,Promising
15187,2,16,4777.18,1,VIP
15189,1,41,16225.39,1,VIP
15192,120,3,1044.32,2,Needs Attention
15193,61,1,499.32,3,Hibernating
15194,3,15,7616.53,1,VIP
15195,3,1,3861.0,0,Promising
15197,11,3,1079.6100000000001,0,Promising
15198,92,2,193.64,3,Hibernating
15199,59,4,1268.7,2,Needs Attention
15201,87,5,1236.54,2,Needs Attention
15203,26,6,1827.8,2,Needs Attention
15204,357,1,316.58,3,Hibernating
15205,85,2,653.24,3,Hibernating
15206,10,4,420.29999999999995,0,Promising
15208,1,5,870.12,0,Promising
15210,225,1,331.18,3,Hibernating
15211,60,2,894.4100000000001,2,Needs Attention
15212,241,1,101.8,3,Hibernating
15213,319,2,328.35,3,Hibernating
15214,2,8,1661.44,1,VIP
15215,47,3,734.94,2,Needs Attention
15216,88,1,96.6,3,Hibernating
15218,11,11,5756.89,1,VIP
15219,176,1,305.75,3,Hibernating
15220,52,6,1778.96,2,Needs Attention
15221,366,1,403.25,3,Hibernating
15222,319,1,585.0,3,Hibernating
15223,226,2,755.75,3,Hibernating
15224,358,2,322.08,3,Hibernating
15225,234,1,409.40000000000003,3,Hibernating
15226,311,1,154.41,3,Hibernating
15227,37,5,1219.4,2,Needs Attention
15228,66,4,3386.71,2,Needs Attention
15230,239,2,429.6,3,Hibernating
15232,113,2,612.06,3,Hibernating
15234,277,1,197.0,3,Hibernating
15235,218,12,2247.51,2,Needs Attention
15236,299,1,321.05,3,Hibernating
15237,2,4,1412.32,0,Promising
15238,29,3,1071.99,2,Needs Attention
15239,10,2,780.59,0,Promising
15240,45,5,1706.57,2,Needs Attention
15241,67,8,1756.44,2,Needs Attention
15243,74,1,316.68,3,Hibernating
15244,65,2,631.57,2,Needs Attention
15245,134,3,2515.84,2,Needs Attention
15246,238,2,514.15,3,Hibernating
15247,122,1,356.0,3,Hibernating
15249,32,13,6688.46,1,VIP
15251,9,11,10484.99,1,VIP
15252,36,2,740.78,0,Promising
15253,16,5,918.1999999999999,2,Needs Attention
15254,127,1,300.36,3,Hibernating
15255,67,1,890.85,3,Hibernating
15256,149,1,98.45,3,Hibernating
15257,283,1,317.15,3,Hibernating
15258,169,2,623.16,3,Hibernating
15260,100,7,1810.77,2,Needs Attention
15261,135,1,254.82,3,Hibernating
15262,324,1,178.95000000000002,3,Hibernating
15263,107,1,156.51,3,Hibernating
15264,64,1,393.74,3,Hibernating
15265,151,2,1506.1200000000001,2,Needs Attention
15266,338,1,119.3,3,Hibernating
15267,22,5,1717.36,2,Needs Attention
15269,24,1,408.8,0,Promising
15270,16,7,2379.49,1,VIP
15271,7,15,2507.07,1,VIP
15272,57,2,721.94,2,Needs Attention
15274,4,2,716.57,0,Promising
15275,38,1,615.14,0,Promising
15276,66,1,135.31,3,Hibernating
15277,47,1,255.89999999999998,3,Hibernating
15279,355,1,290.51,3,Hibernating
